post_id,text,comment_time
2199177,И прям и про электричество сказал? Они его как через океан доставляют ?,1646757969
2199177,Подгузники ему закупите впрок!!!,1646757986
2199177,Пускай теперь покупают бензин по невъ@бенной цене!,1646758034
2199177,Ладно,1646758070
2199177,"Посмотрел покупки, что совершал в 2021 году. Цены тупо умножились в 2-3 раза.",1646758203
2199177,"Перекрыть газ,дровами пусть топят",1646758309
2199177,Срочно разворачиваем танкеры с электричеством назад!🤣🤣🤣🤣🤣,1646758442
2199177,"У наших конкурентов все контракты расписанны до27г.. А, дрова опять же у,, нас,, т. е наших оллигархов, у нас ничего простых нет.. 🤣",1646758496
2199177,Электричество? Вообще то хрен поймёшь что он сказал-закрываем порты для российской нефти.,1646758539
2199177,"Это не санкции, это спецоперация которая спет рускую экономику!
Ничего вы не понимаете росиянцы!",1646758561
2193136,В ПИТЕРЕ ОНИ И ДО САНКЦИЙ ПУСТОВАЛИ. ШИРПОТРЕБ. КОТОРЫЙ МОЖНО В СТАРОЕ ВРЕМЯ. КУПИТЬ НА БАРАХОЛКЕ. О ЦЕНАХ ДАЖЕ ПИСАТЬ НЕ ХОЧЕТСЯ.,1646476921
2193136,"Так себе одежонка, сшитая на коленке",1646476985
2193136,Переходим на белорусский трикотаж) вы видите реально СССР 2.0 возрождается. Наверное это даже хорошо...,1646477019
2193136,пусть уходят навсегда а не временно,1646477343
2193136,"Ну и ладно, такого барахла мы и сами нашем",1646477551
2193136,Остин работает?,1646478804
2193136,Боже мой что же мне теперь делать??? Ааа.... Хотя что это за компании ни разу даже не заглядывал в их магазины)))),1646479439
2193136,Уходят некачественные вещи с кривыми лекалами. Прекрасная новость,1646480308
2193136,"Трикоташ этот выглядит ,как анти сидое порно мира за все времена ,гудбай порно сидое и мира должно быть",1646481190
2193627,"Похоже, Макрон - 1 из немногих на Западе. Кто не потерял разум. Ему бы решимости и смелости побольше.",1646486187
2193627,"Кто-то должен же заработать , когда остальные уходят.",1646486466
2193627,"Макрон хороший президент. Вначале он мне не нравился, но потом я пересмотрел мнение. Надеюсь его переизберут в апреле",1646486695
2193627,Шкуры продажные. Потом придете на поклон,1646486751
2193627,Он о выборах думает. Будет большая безработица возможны сложности с избранием...,1646486783
2193627,"Вот и посмотрим, на сколько долгой окажется их память.",1646486823
2193627,Да - да. Следи за рукой.. 🤞😉,1646486838
2193627,"Трус, Юлит как змея, боится своих американских хозяев",1646486881
2193627,В шапке дурак и без шапки дурак.,1646486898
2193627,Двуликий Янус😒,1646486926
2193782,Дорожную вдогонку.,1646490042
2193782,"Ничего страшного, у россиян есть аналогичная отечественная разработка!💪💪💪",1646490065
2193782,А что это?,1646491198
2193782,это что?,1646491949
2193782,Скатертью по жопе.,1646492468
2193782,Це ваш путінка!!,1646492844
2193782,"Переводы на счета попавших под санкции банков недоступны, показывает ошибку и предлагается обратиться в службу поддержки, также с привязкой новых карт. Пользоваться другими кошельками с комиссией на вывод совсем не хочется🙁",1646494829
2193782,"Я очень рад! 
Нечего им данные наши собирать. 
Кинули меня пять лет назад вместе с мошенником с eBay.
А AliPay вас дожмет до дефолта в ближайшие пару лет.",1646496968
2193782,"Пока Путин правит Россией, российские граждане будут жить в государстве-изгое. Одной бессмысленной войной Путин испортил им жизнь. Новой нормой станет инфляция и обесцененный рубль. Отдыха в Турции больше нет. Диснейленда больше нет.",1646500061
2183172,"Ну да.. Цены то они не повышают, они уменьшают размер упаковки. Нельзя что ли как-то законодательно ограничить это дело? Что бы не было 930 мл молока, 870 мл кефира, 170 гр сыра, 380 гр сосисок и т.д. Даешь нормальный литр, килограмм.",1646148767
2183172,"Смысл, они уже подорожали от 100 до 500%.",1646148838
2183172,"А мясо? Белок нужен организму. А крупы? Медленные углеводы. А не сахар, что вообще вреден, зато якобы значим, абсурд. Булки тоже зло, здоровье только убавляют!",1646172018
2177466,Главное чтобы pipibent  не запретили!🤣🤣🤣,1645984921
2177466,Вроде ж понижать хотели🤣,1645985220
2177466,"В самом деле.. у них финансовые потери! С кого ж содрать компенсацию, как не со своих же граждан??",1645985663
2177466,"Ох, это только начало",1645985804
2177466,"Да хоть как повышайте эти ставки, с людей у которых нет денег, вы денег не заберёте, а у тех у кого есть деньги есть и мозги чтоб покупать без ипотеки 😈",1645985932
2177466,Пипец ипотеке,1645986147
2177466,Банк объявляет россиянам войну?,1645986459
2177466,"Я украинец. Я спокойно говорю на русском языке находясь в центре Киева с каждым встречным, и за всю жизнь в Украине мне никто не запретил говорить на русском. Я жил до 24 февраля 2022г. в благополучии. У меня был дом, была еда, было все что нужно и все то чего так не хватает некоторому населению родной нам странны России. Я не просил войны, мои родные не просили войны, Зеленский не просил тоже войны. Война происходит не между украинцами и русскими, а между политиками. Сколько бы лжи не было в интернете, глаза мне не закрыть. ""Мы не несём потерь"" и лежат более 3 тысяч человек мертвыми русскими телами по всей Украине. ""Украина не создаёт никакого сопротивления, а её солдаты сдаются в плен"", но почему-то Россия ещё не закончила свою ""военную операцию"" на Украине. ""Мы уничтожили дамбу, не повредив сооружения"", да кто вообще понимает смысл этого предложения? ""Мы прорвались в Харьков"", но всё без силовых действий и разумеется без потерь. Нам жаль что правду скрывают от русского населения, которые имеют знать правду - идёт война. Мирное население погибает, дома разрушают, машины скорой помощи обстреливают.
Мы и Зеленский в том числе, хотим переговоров. Но вам смешно что мы не хотим ехать на территорию страны которая атаковала мирное население в 4 утра 24 февраля 2022года. Если мы так глупы что не принимаем предложения Минска, то почему Путину лично не приехать на Майдан Независимости в центре Киева где ""никто не атакует мирное население"". Мы хотим скорого окончания этой войны. Мы хотим спать не в бункерах, метро и подвалах а дома. Мы хотим слышать новости о спорте, искусстве и развитии, а не про то как очередную машину скорой помощи расстреляли с пулеметов.
Хочется донести, что не смотря на активные боевые действия, в Украине присутствуют и русские солдаты, которые понимают, что происходит. Солдаты, которые сдаются в плен, чтоб не быть расстрелянным русскими властями за неподчинение и за отказ от братоубийства. Солдаты, которых русское правительство кинули без еды воды и бензина. Колоны техники стоящей по среди украинских дорог в ожидании смерти.
Вы можете считать что я вам вру, но вас не смущает тот факт что вам тогда врёт весь мир, и лишь ваше любимое правительство говорит вам правду. Правительство, которое выделило все возможные деньги на военную операцию в Украине, вместо помощи пенсионерам, врачам, докторам, больным детям. Правительство, которое многие годы обещает, что экономика вырастит, но почему то при вечном Путине зарплаты не поднимаются а цены растут. Правительство при котором инфляции на продукты за 2021г. в среднем превысила отметку 20%. И о да, именно это правительство сейчас говорит правду.
Если ты дочитал до этого момента, то для тебя ещё не всё потеряно. Сейчас есть большая надежда, что из-за митингов в России, русскому правительству придется прикратить военные действия. Конечно, 10 человек вышедшие на митинг быстро отправятся в отделении милиции, но 10 тысяч человек донесут своё мнение правительству. Пока запуганные Путинским режимом русские, белорусы, казахи, чеченцы и другие народы страдающие от агрессии русского правительства бояться выйти на митинг и просидеть в худшем случае сутки в отделении милиции, украинцы с самодельными коктейлям Молотова уничтожают колоны бронетехники, украинцы ходят в магазин под выстрелы русских минометов по ЖИЛЫМ ДОМАМ, украинцы со всей Украины пытаются всеми силами помочь раненым как и украинской так и русской армии.
Простите если не отвечаю на комментарии, слишком много ботов из пишет. Моя цель донести до жителей других стран правду, которую от них скрывают.",1645986645
2177466,"Как хорошо что у меня нет ипотеки, хотя бы тут повезло",1645986758
2177466,,1645986777
2176885,"Снова его счета заблокируете, но уже решительно и с максимальной степенью обеспокоенности?",1645973336
2176885,Обосрались черти европейские!!!,1645973435
2176885,Все готовы попасть в рай? 🙃,1645973488
2176885,"Это Байден всё начал...
И про третью мировую болтать...",1645973589
2176885,"Ну, что кремлеботы, готовы вместе с либерастней стать ядерным пеплом?",1645973693
2176885,"Если кому-то очень хочется убедиться что я не бот, добро пожаловать в ЛС по возможности попытаюсь вам доказать что я не бот, ну или что я самый умный бот в мире)))
Я украинец. Я спокойно говорю на русском языке находясь в центре Киева с каждым встречным, и за всю жизнь в Украине мне никто не запретил говорить на русском. Я жил до 24 февраля 2022г. в благополучии. У меня был дом, была еда, было все что нужно и все то чего так не хватает некоторому населению родной нам странны России. Я не просил войны, мои родные не просили войны, Зеленский не просил тоже войны. Война происходит не между украинцами и русскими, а между политиками. Сколько бы лжи не было в интернете, глаза мне не закрыть. ""Мы не несём потерь"" и лежат более 3 тысяч человек мертвыми русскими телами по всей Украине. ""Украина не создаёт никакого сопротивления, а её солдаты сдаются в плен"", но почему-то Россия ещё не закончила свою ""военную операцию"" на Украине. ""Мы уничтожили дамбу, не повредив сооружения"", да кто вообще понимает смысл этого предложения? ""Мы прорвались в Харьков"", но всё без силовых действий и разумеется без потерь. Нам жаль что правду скрывают от русского населения, которые имеют знать правду - идёт война. Мирное население погибает, дома разрушают, машины скорой помощи обстреливают.
Мы и Зеленский в том числе, хотим переговоров. Но вам смешно что мы не хотим ехать на территорию страны которая атаковала мирное население в 4 утра 24 февраля 2022года. Если мы так глупы что не принимаем предложения Минска, то почему Путину лично не приехать на Майдан Независимости в центре Киева где ""никто не атакует мирное население"". Мы хотим скорого окончания этой войны. Мы хотим спать не в бункерах, метро и подвалах а дома. Мы хотим слышать новости о спорте, искусстве и развитии, а не про то как очередную машину скорой помощи расстреляли с пулеметов.
Хочется донести, что не смотря на активные боевые действия, в Украине присутствуют и русские солдаты, которые понимают, что происходит. Солдаты, которые сдаются в плен, чтоб не быть расстрелянным русскими властями за неподчинение и за отказ от братоубийства. Солдаты, которых русское правительство кинули без еды воды и бензина. Колоны техники стоящей по среди украинских дорог в ожидании смерти.
Вы можете считать что я вам вру, но вас не смущает тот факт что вам тогда врёт весь мир, и лишь ваше любимое правительство говорит вам правду. Правительство, которое выделило все возможные деньги на военную операцию в Украине, вместо помощи пенсионерам, врачам, докторам, больным детям. Правительство, которое многие годы обещает, что экономика вырастит, но почему то при вечном Путине зарплаты не поднимаются а цены растут. Правительство при котором инфляции на продукты за 2021г. в среднем превысила отметку 20%. И о да, именно это правительство сейчас говорит правду.
Если ты дочитал до этого момента, то для тебя ещё не всё потеряно. Сейчас есть большая надежда, что из-за митингов в России, русскому правительству придется прикратить военные действия. Конечно, 10 человек вышедшие на митинг быстро отправятся в отделении милиции, но 10 тысяч человек донесут своё мнение правительству. Пока запуганные Путинским режимом русские, белорусы, казахи, чеченцы и другие народы страдающие от агрессии русского правительства бояться выйти на митинг и просидеть в худшем случае сутки в отделении милиции, украинцы с самодельными коктейлям Молотова уничтожают колоны бронетехники, украинцы ходят в магазин под выстрелы русских минометов по ЖИЛЫМ ДОМАМ, украинцы со всей Украины пытаются всеми силами помочь раненым как и украинской так и русской армии.
Простите если не отвечаю на комментарии, слишком много ботов из пишет. Моя цель донести до жителей других стран правду, которую от них скрывают.",1645973699
2176885,"Постпред США  Гринфилд через тире Томас и ударенная на голову Трасс пусть освежат свою память, в каких годах их террористическое  сборище под названием НАТО бомбили , разрушали  государства , уничтожали , калечили мирное население ! 
Чья бы корова мычала , но только не Америка и англосаксы ! Самые агрессивные бандиты",1645973746
2176885,А мадам догадлива...🤗,1645973785
2176885,Митинг в Праге против войны! Люди просыпайтесь!!!,1645973834
2176498,"Если кому-то очень хочется убедиться что я не бот, добро пожаловать в ЛС по возможности попытаюсь вам доказать что я не бот, ну или что я самый умный бот в мире)))
Я украинец. Я спокойно говорю на русском языке находясь в центре Киева с каждым встречным, и за всю жизнь в Украине мне никто не запретил говорить на русском. Я жил до 24 февраля 2022г. в благополучии. У меня был дом, была еда, было все что нужно и все то чего так не хватает некоторому населению родной нам странны России. Я не просил войны, мои родные не просили войны, Зеленский не просил тоже войны. Война происходит не между украинцами и русскими, а между политиками. Сколько бы лжи не было в интернете, глаза мне не закрыть. ""Мы не несём потерь"" и лежат более 3 тысяч человек мертвыми русскими телами по всей Украине. ""Украина не создаёт никакого сопротивления, а её солдаты сдаются в плен"", но почему-то Россия ещё не закончила свою ""военную операцию"" на Украине. ""Мы уничтожили дамбу, не повредив сооружения"", да кто вообще понимает смысл этого предложения? ""Мы прорвались в Харьков"", но всё без силовых действий и разумеется без потерь. Нам жаль что правду скрывают от русского населения, которые имеют знать правду - идёт война. Мирное население погибает, дома разрушают, машины скорой помощи обстреливают.
Мы и Зеленский в том числе, хотим переговоров. Но вам смешно что мы не хотим ехать на территорию страны которая атаковала мирное население в 4 утра 24 февраля 2022года. Если мы так глупы что не принимаем предложения Минска, то почему Путину лично не приехать на Майдан Независимости в центре Киева где ""никто не атакует мирное население"". Мы хотим скорого окончания этой войны. Мы хотим спать не в бункерах, метро и подвалах а дома. Мы хотим слышать новости о спорте, искусстве и развитии, а не про то как очередную машину скорой помощи расстреляли с пулеметов.
Хочется донести, что не смотря на активные боевые действия, в Украине присутствуют и русские солдаты, которые понимают, что происходит. Солдаты, которые сдаются в плен, чтоб не быть расстрелянным русскими властями за неподчинение и за отказ от братоубийства. Солдаты, которых русское правительство кинули без еды воды и бензина. Колоны техники стоящей по среди украинских дорог в ожидании смерти.
Вы можете считать что я вам вру, но вас не смущает тот факт что вам тогда врёт весь мир, и лишь ваше любимое правительство говорит вам правду. Правительство, которое выделило все возможные деньги на военную операцию в Украине, вместо помощи пенсионерам, врачам, докторам, больным детям. Правительство, которое многие годы обещает, что экономика вырастит, но почему то при вечном Путине зарплаты не поднимаются а цены растут. Правительство при котором инфляции на продукты за 2021г. в среднем превысила отметку 20%. И о да, именно это правительство сейчас говорит правду.
Если ты дочитал до этого момента, то для тебя ещё не всё потеряно. Сейчас есть большая надежда, что из-за митингов в России, русскому правительству придется прикратить военные действия. Конечно, 10 человек вышедшие на митинг быстро отправятся в отделении милиции, но 10 тысяч человек донесут своё мнение правительству. Пока запуганные Путинским режимом русские, белорусы, казахи, чеченцы и другие народы страдающие от агрессии русского правительства бояться выйти на митинг и просидеть в худшем случае сутки в отделении милиции, украинцы с самодельными коктейлям Молотова уничтожают колоны бронетехники, украинцы ходят в магазин под выстрелы русских минометов по ЖИЛЫМ ДОМАМ, украинцы со всей Украины пытаются всеми силами помочь раненым как и украинской так и русской армии.
Простите если не отвечаю на комментарии, слишком много ботов из пишет. Моя цель донести до жителей других стран правду, которую от них скрывают.",1645968430
2176498,Процентов 140 за !!!!,1645968865
2176498,Бл. Еба... он стелит я ах..х,1645968907
2176498,,1645969023
2176498,"Вова даст луке ЯО, но это ничего не изменит
Только теперь распространение яо прилепят к санкциям",1645969197
2176498,👍👍,1646037969
2176498,"В России и Белорусии я уверен, что подавляющая часть, это адекватные и рассудительные люди!
Если вы это читаете, знайте
Я пишу из Киева во время обстрелов РУССКИМИ РАКЕТАМИ

Если вы не согласны с войной, выходите на улицы и требуйте отставки путина, вывода войск из Украины
Это не военная операция, ЭТО ПОЛНОМАСШТАБНАЯ  ЗАХВАТНИЧЕСКАЯ ВОЙНА против Украины, и захватчик НЕСЁТ ПОТЕРИ (28.02.2022 личный состав ~5000)

Русские «мирные» ракеты, прилетают в ЖИЛИЕ ДОМА в моём районе
16 украинских детей ПОГИБЛО ОТ РУК ОККУПАНТОВ
В Киеве русские диверсанты РАССТРЕЛЯЛИ ЦИВИЛЬНУЮ МАШИНУ С СЕМЬЁЙ ВНУТРИ

Путин отправил в Украину ребят 2002 года рождения, они младше меня! И отправил их без бронежилетов, еды, и тёплой одежды!

Русские террористы обворовывают продуктовые магазины и отделения банков!

ПУТИНА ПОД ТРИБУНАЛ В ГААГУ!

Оккупанты и агрессоры всегда проигрывают, не будьте молчаливыми пособниками фашисткого режима!",1646041469
2176271,По х#й,1645961324
2176271,Приколисты Будут в Азию летать через Африку.Билеты подорожают вдвое)),1645961432
2176271,Да зачем Россианам в Европу летать. У них и так денег нет уже🤣,1645961558
2176271,полёт нормальный ... ПАДАЕМ,1645961564
2176271,Как там Украинские алкаши ещё не перестреляли друг друга из халявного оружия?,1645961672
2176271,Спустя 2 недели сами попросят об открытии. Сами же не выдержат,1645962033
2176271,"Жалкие, безхребетные вассалы США. 🤦‍♂️",1645962171
2176271,,1645962521
2176271,😏,1645962762
2176397,"беня с своим клоуном зелей, уже встал на лыжи в Израиль?",1645964647
2176397,Израиль щас в недоумении. Как бы и осудить это сложно потому что сами же бомбят всех в округе. Но и еврейскую рать нужно тоже поддержать 🤣🤣🤣🤣🤣🤣🤣,1645965038
2176397,"Премьер министр Израиля Нафтали Беннет учился в США. наверняка имеет и американское, и израильское гражданство. значит прошел спецшколу США. иначе вряд ли вскочил бы на трон. Не думаю. что эта жертва холокоста усвоила, что такое МИР.",1645965112
2176397,"Путинский режим убивает мирных жителей Украины! Киев, Харьков, Мариуполь, Одесса — все эти города уничтожают ракетами! Киевлянам приходится укрываться в метро. Войну надо остановить! Все, что вы видите по телевизору и в новостях - ложь! Как вы думаете, почему русские люди не могут даже выйти на протест без ареста? Просыпайся, Россия, он разрушает и твое будущее, ты должен ответить сейчас же!",1645965682
2176397,"#нетвойне
#импичментПутину",1645965899
2176397,"Я украинец. Я спокойно говорю на русском языке находясь в центре Киева с каждым встречным, и за всю жизнь в Украине мне никто не запретил говорить на русском. Я жил до 24 февраля 2022г. в благополучии. У меня был дом, была еда, было все что нужно и все то чего так не хватает некоторому населению родной нам странны России. Я не просил войны, мои родные не просили войны, Зеленский не просил тоже войны. Война происходит не между украинцами и русскими, а между политиками. Сколько бы лжи не было в интернете, глаза мне не закрыть. ""Мы не несём потерь"" и лежат более 3 тысяч человек мертвыми русскими телами по всей Украине. ""Украина не создаёт никакого сопротивления, а её солдаты сдаются в плен"", но почему-то Россия ещё не закончила свою ""военную операцию"" на Украине. ""Мы уничтожили дамбу, не повредив сооружения"", да кто вообще понимает смысл этого предложения? ""Мы прорвались в Харьков"", но всё без силовых действий и разумеется без потерь. Нам жаль что правду скрывают от русского населения, которые имеют знать правду - идёт война. Мирное население погибает, дома разрушают, машины скорой помощи обстреливают.
Мы и Зеленский в том числе, хотим переговоров. Но вам смешно что мы не хотим ехать на территорию страны которая атаковала мирное население в 4 утра 24 февраля 2022года. Если мы так глупы что не принимаем предложения Минска, то почему Путину лично не приехать на Майдан Независимости в центре Киева где ""никто не атакует мирное население"". Мы хотим скорого окончания этой войны. Мы хотим спать не в бункерах, метро и подвалах а дома. Мы хотим слышать новости о спорте, искусстве и развитии, а не про то как очередную машину скорой помощи расстреляли с пулеметов.
Хочется донести, что не смотря на активные боевые действия, в Украине присутствуют и русские солдаты, которые понимают, что происходит. Солдаты, которые сдаются в плен, чтоб не быть расстрелянным русскими властями за неподчинение и за отказ от братоубийства. Солдаты, которых русское правительство кинули без еды воды и бензина. Колоны техники стоящей по среди украинских дорог в ожидании смерти.
Вы можете считать что я вам вру, но вас не смущает тот факт что вам тогда врёт весь мир, и лишь ваше любимое правительство говорит вам правду. Правительство, которое выделило все возможные деньги на военную операцию в Украине, вместо помощи пенсионерам, врачам, докторам, больным детям. Правительство, которое многие годы обещает, что экономика вырастит, но почему то при вечном Путине зарплаты не поднимаются а цены растут. Правительство при котором инфляции на продукты за 2021г. в среднем превысила отметку 20%. И о да, именно это правительство сейчас говорит правду.
Если ты дочитал до этого момента, то для тебя ещё не всё потеряно. Сейчас есть большая надежда, что из-за митингов в России, русскому правительству придется прикратить военные действия. Конечно, 10 человек вышедшие на митинг быстро отправятся в отделении милиции, но 10 тысяч человек донесут своё мнение правительству. Пока запуганные Путинским режимом русские, белорусы, казахи, чеченцы и другие народы страдающие от агрессии русского правительства бояться выйти на митинг и просидеть в худшем случае сутки в отделении милиции, украинцы с самодельными коктейлям Молотова уничтожают колоны бронетехники, украинцы ходят в магазин под выстрелы русских минометов по ЖИЛЫМ ДОМАМ, украинцы со всей Украины пытаются всеми силами помочь раненым как и украинской так и русской армии.
Простите если не отвечаю на комментарии, слишком много ботов из пишет. Моя цель донести до жителей других стран правду, которую от них скрывают.",1645967066
2176397,Еврейские активы в Мариуполе..Тревожно..,1645970785
2176397,А хрен ли они раньше ни чего не предпринимали?,1645971523
2176415,"мединскому в гаагу надо ехать,а не гомель",1645965646
2176415,Бывший министр культуры РФ . будет вести переговоры с действующим клоуном Украины. Или не клоун будет вести переговоры с РФ?,1645965704
2176415,"Это то самый лживый консультант и спонсор, что помогал в продвижении лживого же кинофильма “Зоя“?! Какое им может быть доверие?!",1645965768
2176415,Переговоры будет вести Козак.,1645965967
2176415,А с этим холуем и дегенератом мединским -путинским марионеткой о чем то можно разговаривать?,1645966136
2176415,мединский клоун,1645966165
2176415,"Какие переговоры?!
Русские, вы счас об чём?! Вам уже воевать не кем! 
У вас один выход: Безоговорочная капитуляция!
Ещё два дня таких боёв и ВСЁ. Путин капут!",1645966234
2176415,Это вот этот вот специалист по истории будет переговорщиком?!🤦🏻‍♂️ твою м…,1645966328
2176415,"Значит , хозяева согласовали , но что-то здесь не так , подсказывает интуиция",1645966863
2176415,Состав делегации мощный🤧Эти мямли будут воду в ступке толочь? Я думаю надо было Кадырова вежливо попросить и он всё бы культурно и быстро разрулил👍,1645966872
2176312,Карта сбер через Google pay сегодня не сработала,1645962353
2176312,"Между тем, 27 февраля в утреннем отчете президенту РФ Владимиру Путину указали безвозвратные военно-оперативные потери живой силы личного состава ВС РФ в Украине – 5658 человек. Данные на 6.00 по МСК, сообщило Командование Воздушных Сил ВСУ.
Чтобы не деморализовать российские и белорусские войска огромным количеством раненых, Путин принял решение оказывать помощь преимущественно раненым офицерам. Тяжело раненным не оказывают помощь, давая возможность умереть или просто ликвидировать.",1645963002
2176312,"Я украинец. Я спокойно говорю на русском языке находясь в центре Киева с каждым встречным, и за всю жизнь в Украине мне никто не запретил говорить на русском. Я жил до 24 февраля 2022г. в благополучии. У меня был дом, была еда, было все что нужно и все то чего так не хватает некоторому населению родной нам странны России. Я не просил войны, мои родные не просили войны, Зеленский не просил тоже войны. Война происходит не между украинцами и русскими, а между политиками. Сколько бы лжи не было в интернете, глаза мне не закрыть. ""Мы не несём потерь"" и лежат более 3 тысяч человек мертвыми русскими телами по всей Украине. ""Украина не создаёт никакого сопротивления, а её солдаты сдаются в плен"", но почему-то Россия ещё не закончила свою ""военную операцию"" на Украине. ""Мы уничтожили дамбу, не повредив сооружения"", да кто вообще понимает смысл этого предложения? ""Мы прорвались в Харьков"", но всё без силовых действий и разумеется без потерь. Нам жаль что правду скрывают от русского населения, которые имеют знать правду - идёт война. Мирное население погибает, дома разрушают, машины скорой помощи обстреливают.
Мы и Зеленский в том числе, хотим переговоров. Но вам смешно что мы не хотим ехать на территорию страны которая атаковала мирное население в 4 утра 24 февраля 2022года. Если мы так глупы что не принимаем предложения Минска, то почему Путину лично не приехать на Майдан Независимости в центре Киева где ""никто не атакует мирное население"". Мы хотим скорого окончания этой войны. Мы хотим спать не в бункерах, метро и подвалах а дома. Мы хотим слышать новости о спорте, искусстве и развитии, а не про то как очередную машину скорой помощи расстреляли с пулеметов.
Хочется донести, что не смотря на активные боевые действия, в Украине присутствуют и русские солдаты, которые понимают, что происходит. Солдаты, которые сдаются в плен, чтоб не быть расстрелянным русскими властями за неподчинение и за отказ от братоубийства. Солдаты, которых русское правительство кинули без еды воды и бензина. Колоны техники стоящей по среди украинских дорог в ожидании смерти.
Вы можете считать что я вам вру, но вас не смущает тот факт что вам тогда врёт весь мир, и лишь ваше любимое правительство говорит вам правду. Правительство, которое выделило все возможные деньги на военную операцию в Украине, вместо помощи пенсионерам, врачам, докторам, больным детям. Правительство, которое многие годы обещает, что экономика вырастит, но почему то при вечном Путине зарплаты не поднимаются а цены растут. Правительство при котором инфляции на продукты за 2021г. в среднем превысила отметку 20%. И о да, именно это правительство сейчас говорит правду.
Если ты дочитал до этого момента, то для тебя ещё не всё потеряно. Сейчас есть большая надежда, что из-за митингов в России, русскому правительству придется прикратить военные действия. Конечно, 10 человек вышедшие на митинг быстро отправятся в отделении милиции, но 10 тысяч человек донесут своё мнение правительству. Пока запуганные Путинским режимом русские, белорусы, казахи, чеченцы и другие народы страдающие от агрессии русского правительства бояться выйти на митинг и просидеть в худшем случае сутки в отделении милиции, украинцы с самодельными коктейлям Молотова уничтожают колоны бронетехники, украинцы ходят в магазин под выстрелы русских минометов по ЖИЛЫМ ДОМАМ, украинцы со всей Украины пытаются всеми силами помочь раненым как и украинской так и русской армии.
Простите если не отвечаю на комментарии, слишком много ботов из пишет. Моя цель донести до жителей других стран правду, которую от них скрывают.",1645964423
